ID	YourLanguageWord	YourLanguageExplanation	LanguageYouLearnWord	LanguageYouLearnPronunciation	LanguageYouLearnExplanation	Tags
57e58350-a94b-07e4-1eb8-bd90fbcae933	атрибутика	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">принадлежности</div><div class="line_2">['accessories', 'materials', 'belongings', 'gear', 'paraphernalia', 'tackle']</div><div class="line_1">личные вещи</div><div class="line_2">['things', 'paraphernalia', 'personals', 'personalia', 'trap']</div><div class="line_1">личное имущество</div><div class="line_2">['paraphernalia']</div></div>	paraphernalia	ˌperəfərˈnālyə	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">miscellaneous articles, especially the equipment needed for a particular activity.</div><div class="line_2">drills, saws, and other paraphernalia necessary for home improvements</div></div>	
57f5d3a9-52c7-9a80-7247-9249250ada30	насыщать	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">насыщать</div><div class="line_2">['saturate', 'sate', 'satiate', 'fill', 'imbue', 'medicate']</div><div class="line_1">пропитывать</div><div class="line_2">['impregnate', 'soak', 'permeate', 'saturate', 'penetrate', 'pervade']</div><div class="line_1">подавлять</div><div class="line_2">['suppress', 'repress', 'inhibit', 'put down', 'overwhelm', 'saturate']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">пропитанный влагой</div><div class="line_2">['saturate']</div><div class="line_1">промокший</div><div class="line_2">['sodden', 'drenched', 'dripping', 'saturate']</div></div>	saturate		<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">cause (something) to become thoroughly soaked with liquid so that no more can be absorbed.</div><div class="line_2">the soil is saturated</div><div class="speechpart">Имя Существительное</div><div class="line_1">a saturated fat.</div><div class="line_2">as far as the heart is concerned saturates are considered the main enemy</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">saturated with moisture.</div></div>	
5805535d-29be-f034-be75-57b9054d9d8c	призывник	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">призывник</div><div class="line_2">['inductee', 'conscript', 'recruit', 'draftee', 'yearling', 'selectee']</div><div class="line_1">новобранец</div><div class="line_2">['rookie', 'recruit', 'conscript', 'dogface', 'jeep', 'squaddie']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">призванный</div><div class="line_2">['conscript']</div><div class="line_1">призванный на военную службу</div><div class="line_2">['conscript']</div><div class="speechpart">Глагол</div><div class="line_1">мобилизовать</div><div class="line_2">['mobilize', 'conscript', 'call to the colors']</div><div class="line_1">призывать на военную службу</div><div class="line_2">['conscript', 'induct', 'call in']</div></div>	conscript		<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">enlist (someone) compulsorily, typically into the armed services.</div><div class="line_2">they were conscripted into the army</div><div class="speechpart">Имя Существительное</div><div class="line_1">a person enlisted compulsorily.</div><div class="line_2">army conscripts</div></div>	
58b0744a-d82e-a33d-dfef-fc6915eeb20a	чрезмерное усердие		overzealousness			
58c38c0f-efa3-357b-364e-69af2a9ab432	анахорет	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">отшельник</div><div class="line_2">['hermit', 'recluse', 'anchorite', 'ascetic', 'eremite', 'solitary']</div><div class="line_1">анахорет</div><div class="line_2">['anchorite', 'recluse', 'anchoret', 'eremite']</div><div class="line_1">затворник</div><div class="line_2">['recluse', 'anchorite', 'anchoret', 'eremite']</div></div>	anchorite	ˈaNGkəˌrīt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a religious recluse.</div></div>	
58fee4e9-ad6d-24d5-5011-ef4748cb85fa	невзгоды	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">бедствие</div><div class="line_2">['disaster', 'distress', 'scourge', 'calamity', 'evil', 'tribulation']</div><div class="line_1">несчастье</div><div class="line_2">['misfortune', 'unhappiness', 'disaster', 'bad luck', 'affliction', 'tribulation']</div><div class="line_1">горе</div><div class="line_2">['grief', 'sorrow', 'woe', 'distress', 'misery', 'tribulation']</div></div>	tribulation	ˌtribyəˈlāSH(ə)n	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a cause of great trouble or suffering.</div><div class="line_2">the tribulations of being a megastar</div></div>	
59542623-3532-9667-fdc5-034c2c479d53	роскошный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">роскошный</div><div class="line_2">['luxurious', 'sumptuous', 'splendid', 'deluxe', 'palatial', 'rich']</div><div class="line_1">пышный</div><div class="line_2">['lush', 'luxuriant', 'sumptuous', 'opulent', 'gingerbread', 'pompous']</div><div class="line_1">великолепный</div><div class="line_2">['great', 'sumptuous', 'gorgeous', 'magnificent', 'excellent', 'splendid']</div></div>	sumptuous	ˈsəm(p)(t)SH(o͞o)əs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">splendid and expensive-looking.</div><div class="line_2">the banquet was a sumptuous, luxurious meal</div></div>	
599e7b13-31cf-83fe-abc5-75bc6d43558b	крепкий	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">крепкий</div><div class="line_2">['strong', 'hard', 'sturdy', 'solid', 'fast', 'robust']</div><div class="line_1">здравый</div><div class="line_2">['robust', 'sound', 'sensible', 'sane', 'sober', 'wholesome']</div><div class="line_1">сильный</div><div class="line_2">['strong', 'keen', 'powerful', 'severe', 'heavy', 'robust']</div></div>	robust	rōˈbəst	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">strong and healthy; vigorous.</div><div class="line_2">the Caplans are a robust, healthy lot</div><div class="line_1">(of wine or food) strong and rich in flavor or smell.</div><div class="line_2">a robust mixture of fish, onions, capers and tomatoes</div></div>	
5a56b5f4-f424-5fc8-db5a-34ebc29e6c62	шпиль	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">шпиль</div><div class="line_2">['spire', 'steeple', 'capstan', 'pin', 'needle', 'top']</div><div class="line_1">колокольня</div><div class="line_2">['belfry', 'campanile', 'steeple']</div><div class="line_1">пирамидальная крыша</div><div class="line_2">['steeple']</div></div>	steeple	ˈstēpəl	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a church tower and spire.</div></div>	
5aa05593-c915-7f48-8aed-35b4bb7e7ed2	смягчаться	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">смягчаться</div><div class="line_2">['soften', 'remit', 'wear off', 'relent', 'moderate', 'relax']</div></div>	relent	rəˈlent	<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">abandon or mitigate a harsh intention or cruel treatment.</div><div class="line_2">she was going to refuse his request, but relented</div></div>	
5aa43f93-9c2e-8765-a58d-97b85ca80991	тщательно		elaborately	əˈlab(ə)rətlē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">in a detailed and carefully arranged manner.</div><div class="line_2">elaborately decorated cakes</div></div>	
5af7ad5e-ce8a-dccf-32de-904fac4fc4d2	причудливый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">причудливый</div><div class="line_2">['bizarre', 'quaint', 'fancy', 'whimsical', 'fanciful', 'freakish']</div><div class="line_1">необычный</div><div class="line_2">['unusual', 'extraordinary', 'odd', 'different', 'peculiar', 'quaint']</div><div class="line_1">привлекательный</div><div class="line_2">['attractive', 'appealing', 'engaging', 'inviting', 'lovable', 'quaint']</div></div>	quaint	kwānt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">attractively unusual or old-fashioned.</div><div class="line_2">quaint country cottages</div></div>	
5b6fcf6a-fca5-38a0-78d9-19c7850a7a7b	тачка	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">тачка</div><div class="line_2">['wheelbarrow', 'car', 'barrow', 'motor', 'auto', 'cradle']</div></div>	wheelbarrow	ˈ(h)wēlˌberō	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a small cart with a single wheel at the front and two supporting legs and two handles at the rear, used typically for carrying loads in building-work or gardening.</div><div class="speechpart">Глагол</div><div class="line_1">carry (a load) in a wheelbarrow.</div></div>	
5c9706c0-655b-d5ba-5aee-d4bfd79d6583	ядовитый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">вредный</div><div class="line_2">['harmful', 'adverse', 'detrimental', 'pernicious', 'bad', 'noxious']</div><div class="line_1">ядовитый</div><div class="line_2">['poisonous', 'venomous', 'toxic', 'noxious', 'toxicant', 'virulent']</div><div class="line_1">пагубный</div><div class="line_2">['pernicious', 'harmful', 'fatal', 'destructive', 'malign', 'noxious']</div></div>	noxious	ˈnäkSHəs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">harmful, poisonous, or very unpleasant.</div><div class="line_2">they were overcome by the noxious fumes</div></div>	
